"centers"	"weightClass"	"region"	"stratumName"
"YOFiQQnRxz0U"	"Class2"	"Region10"	"papa"
"YOFiQQnRxz0U"	"Class5"	"Region10"	"papa"
"YOFiQQnRxz0U"	"Class1"	"Region10"	"papa"
"YOFiQQnRxz0U"	"Class2"	"Region10"	"papa"
"YOFiQQnRxz0U"	"Class2"	"Region10"	"papa"
"DyGWbrisULGD"	"Class3"	"Region8"	"papa"
"DyGWbrisULGD"	"Class2"	"Region8"	"papa"
"DyGWbrisULGD"	"Class3"	"Region8"	"papa"
"o3Dd58SE189t"	"Class2"	"Region8"	"papa"
"o3Dd58SE189t"	"Class2"	"Region8"	"papa"
"o3Dd58SE189t"	"Class2"	"Region8"	"papa"
"o3Dd58SE189t"	"Class2"	"Region8"	"papa"
"o3Dd58SE189t"	"Class2"	"Region8"	"papa"
"o3Dd58SE189t"	"Class4"	"Region8"	"papa"
"o3Dd58SE189t"	"Class3"	"Region8"	"papa"
"o3Dd58SE189t"	"Class3"	"Region8"	"papa"
"o3Dd58SE189t"	"Class1"	"Region8"	"papa"
"o3Dd58SE189t"	"Class2"	"Region8"	"papa"
"o3Dd58SE189t"	"Class3"	"Region8"	"papa"
"KQS02dJND9uK"	"Class2"	"Region10"	"papa"
"gLcnysSA489R"	"Class5"	"Region7"	"alpha"
"gLcnysSA489R"	"Class3"	"Region7"	"alpha"
"gLcnysSA489R"	"Class2"	"Region7"	"alpha"
"gLcnysSA489R"	"Class4"	"Region7"	"alpha"
"gLcnysSA489R"	"Class2"	"Region7"	"alpha"
"gLcnysSA489R"	"Class5"	"Region7"	"alpha"
"gLcnysSA489R"	"Class5"	"Region7"	"alpha"
"gLcnysSA489R"	"Class3"	"Region7"	"alpha"
"gLcnysSA489R"	"Class5"	"Region7"	"alpha"
"gLcnysSA489R"	"Class3"	"Region7"	"alpha"
"WT7N0HvgDZvV"	"Class4"	"Region7"	"tango"
"WT7N0HvgDZvV"	"Class4"	"Region7"	"tango"
"buDcqFOmClKz"	"Class4"	"Region7"	"papa"
"buDcqFOmClKz"	"Class5"	"Region7"	"papa"
"buDcqFOmClKz"	"Class2"	"Region7"	"papa"
"buDcqFOmClKz"	"Class5"	"Region7"	"papa"
"buDcqFOmClKz"	"Class3"	"Region7"	"papa"
"buDcqFOmClKz"	"Class1"	"Region7"	"papa"
"buDcqFOmClKz"	"Class3"	"Region7"	"papa"
"buDcqFOmClKz"	"Class3"	"Region7"	"papa"
"buDcqFOmClKz"	"Class4"	"Region7"	"papa"
"buDcqFOmClKz"	"Class1"	"Region7"	"papa"
"buDcqFOmClKz"	"Class1"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class3"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class4"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class4"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class3"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class4"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class3"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class3"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class1"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class3"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class4"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class2"	"Region7"	"papa"
"CoEGML0eHU5F"	"Class2"	"Region7"	"papa"
"DVU1kRcuswWx"	"Class4"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class1"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class4"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class4"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class4"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class4"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class4"	"Region2"	"alpha"
"DVU1kRcuswWx"	"Class1"	"Region2"	"alpha"
"xDy3itixrN3m"	"Class5"	"Region10"	"tango"
"xDy3itixrN3m"	"Class2"	"Region10"	"tango"
"xDy3itixrN3m"	"Class2"	"Region10"	"tango"
"xDy3itixrN3m"	"Class2"	"Region10"	"tango"
"xDy3itixrN3m"	"Class3"	"Region10"	"tango"
"Twmp1Au6p32e"	"Class5"	"Region8"	"tango"
"Twmp1Au6p32e"	"Class2"	"Region8"	"tango"
"Twmp1Au6p32e"	"Class4"	"Region8"	"tango"
"Y28V5WF0QvqR"	"Class5"	"Region1"	"papa"
"Y28V5WF0QvqR"	"Class4"	"Region1"	"papa"
"Y28V5WF0QvqR"	"Class5"	"Region1"	"papa"
"Y28V5WF0QvqR"	"Class4"	"Region1"	"papa"
"Y28V5WF0QvqR"	"Class5"	"Region1"	"papa"
"Y28V5WF0QvqR"	"Class4"	"Region1"	"papa"
"A38pPoCBxALH"	"Class1"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class2"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class5"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class4"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class5"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class4"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class1"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class5"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class1"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class3"	"Region6"	"alpha"
"A38pPoCBxALH"	"Class2"	"Region6"	"alpha"
"QYeRGi9LZRFO"	"Class1"	"Region8"	"alpha"
"QYeRGi9LZRFO"	"Class4"	"Region8"	"alpha"
"QYeRGi9LZRFO"	"Class1"	"Region8"	"alpha"
"QYeRGi9LZRFO"	"Class3"	"Region8"	"alpha"
"QYeRGi9LZRFO"	"Class3"	"Region8"	"alpha"
"QYeRGi9LZRFO"	"Class4"	"Region8"	"alpha"
"usj1pY8JwXIU"	"Class5"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class2"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class3"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class4"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class4"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class1"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class5"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class1"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class3"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class3"	"Region1"	"papa"
"usj1pY8JwXIU"	"Class5"	"Region1"	"papa"
"iCcQ3LILDOpW"	"Class3"	"Region5"	"tango"
"iCcQ3LILDOpW"	"Class4"	"Region5"	"tango"
"iCcQ3LILDOpW"	"Class3"	"Region5"	"tango"
"iCcQ3LILDOpW"	"Class5"	"Region5"	"tango"
"iCcQ3LILDOpW"	"Class2"	"Region5"	"tango"
"i7B15k4H4kmo"	"Class5"	"Region8"	"papa"
"i7B15k4H4kmo"	"Class2"	"Region8"	"papa"
"i7B15k4H4kmo"	"Class5"	"Region8"	"papa"
"MBLehjVr78jY"	"Class4"	"Region10"	"tango"
"MBLehjVr78jY"	"Class4"	"Region10"	"tango"
"MBLehjVr78jY"	"Class3"	"Region10"	"tango"
"MBLehjVr78jY"	"Class3"	"Region10"	"tango"
"MBLehjVr78jY"	"Class5"	"Region10"	"tango"
"MBLehjVr78jY"	"Class4"	"Region10"	"tango"
"e2yO21S5SSPy"	"Class5"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class5"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class5"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class5"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class2"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class5"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class4"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class5"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class3"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class3"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class1"	"Region2"	"papa"
"e2yO21S5SSPy"	"Class3"	"Region2"	"papa"
"sLSHGDPmzDC2"	"Class3"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class4"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class2"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class3"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class3"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class2"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class3"	"Region4"	"tango"
"sLSHGDPmzDC2"	"Class2"	"Region4"	"tango"
"14i7QAxy6vak"	"Class3"	"Region2"	"alpha"
"14i7QAxy6vak"	"Class2"	"Region2"	"alpha"
"14i7QAxy6vak"	"Class1"	"Region2"	"alpha"
"14i7QAxy6vak"	"Class3"	"Region2"	"alpha"
"hSYrqigN121z"	"Class2"	"Region4"	"papa"
"hSYrqigN121z"	"Class3"	"Region4"	"papa"
"hSYrqigN121z"	"Class1"	"Region4"	"papa"
"hSYrqigN121z"	"Class2"	"Region4"	"papa"
"hSYrqigN121z"	"Class2"	"Region4"	"papa"
"TycNW4nF0KZg"	"Class4"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class4"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class4"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class1"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class4"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class4"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class1"	"Region2"	"papa"
"TycNW4nF0KZg"	"Class4"	"Region2"	"papa"
"8YizxXsn3F4c"	"Class2"	"Region2"	"papa"
"8YizxXsn3F4c"	"Class3"	"Region2"	"papa"
"8YizxXsn3F4c"	"Class4"	"Region2"	"papa"
"8YizxXsn3F4c"	"Class4"	"Region2"	"papa"
"8YizxXsn3F4c"	"Class2"	"Region2"	"papa"
"UXepNSXCdweW"	"Class5"	"Region9"	"papa"
"UXepNSXCdweW"	"Class2"	"Region9"	"papa"
"UXepNSXCdweW"	"Class4"	"Region9"	"papa"
"UXepNSXCdweW"	"Class4"	"Region9"	"papa"
"UXepNSXCdweW"	"Class3"	"Region9"	"papa"
"UXepNSXCdweW"	"Class4"	"Region9"	"papa"
"UXepNSXCdweW"	"Class4"	"Region9"	"papa"
"UXepNSXCdweW"	"Class4"	"Region9"	"papa"
"UXepNSXCdweW"	"Class4"	"Region9"	"papa"
"UXepNSXCdweW"	"Class5"	"Region9"	"papa"
"1DY6d9lk5YL1"	"Class3"	"Region1"	"alpha"
"1DY6d9lk5YL1"	"Class4"	"Region1"	"alpha"
"1DY6d9lk5YL1"	"Class5"	"Region1"	"alpha"
"1DY6d9lk5YL1"	"Class4"	"Region1"	"alpha"
"1DY6d9lk5YL1"	"Class5"	"Region1"	"alpha"
"1DY6d9lk5YL1"	"Class4"	"Region1"	"alpha"
"WtAZlF2SVXKP"	"Class4"	"Region10"	"tango"
"WtAZlF2SVXKP"	"Class2"	"Region10"	"tango"
"WtAZlF2SVXKP"	"Class5"	"Region10"	"tango"
"WtAZlF2SVXKP"	"Class4"	"Region10"	"tango"
"WtAZlF2SVXKP"	"Class4"	"Region10"	"tango"
"WtAZlF2SVXKP"	"Class4"	"Region10"	"tango"
"WtAZlF2SVXKP"	"Class3"	"Region10"	"tango"
"tIS3T1j76vPr"	"Class5"	"Region10"	"papa"
"tIS3T1j76vPr"	"Class1"	"Region10"	"papa"
"KTjyZc0iu1SV"	"Class2"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class3"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class2"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class4"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class3"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class3"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class1"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class4"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class1"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class5"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class3"	"Region1"	"papa"
"KTjyZc0iu1SV"	"Class1"	"Region1"	"papa"
"V2PPySMUIzuc"	"Class3"	"Region1"	"tango"
"V2PPySMUIzuc"	"Class4"	"Region1"	"tango"
"V2PPySMUIzuc"	"Class4"	"Region1"	"tango"
"V2PPySMUIzuc"	"Class5"	"Region1"	"tango"
"V2PPySMUIzuc"	"Class3"	"Region1"	"tango"
"V2PPySMUIzuc"	"Class5"	"Region1"	"tango"
"V2PPySMUIzuc"	"Class4"	"Region1"	"tango"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class2"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class2"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class2"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class3"	"Region1"	"papa"
"bPTzmenzBNvx"	"Class2"	"Region1"	"papa"
"1MktJKTi6bfg"	"Class3"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class4"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class4"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class3"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class2"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class5"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class4"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class5"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class4"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class1"	"Region9"	"tango"
"1MktJKTi6bfg"	"Class4"	"Region9"	"tango"
"0UQnvkMMhoAZ"	"Class3"	"Region5"	"papa"
"0UQnvkMMhoAZ"	"Class5"	"Region5"	"papa"
"PJpXNHK23TCI"	"Class4"	"Region8"	"tango"
"09oIiPObC6hM"	"Class3"	"Region8"	"tango"
"09oIiPObC6hM"	"Class4"	"Region8"	"tango"
"09oIiPObC6hM"	"Class3"	"Region8"	"tango"
"09oIiPObC6hM"	"Class5"	"Region8"	"tango"
"09oIiPObC6hM"	"Class1"	"Region8"	"tango"
"rdzM9QfN6z35"	"Class1"	"Region9"	"papa"
"rdzM9QfN6z35"	"Class1"	"Region9"	"papa"
"rdzM9QfN6z35"	"Class3"	"Region9"	"papa"
"rdzM9QfN6z35"	"Class1"	"Region9"	"papa"
"iDuy3lGqf9Cz"	"Class4"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class3"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class4"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class2"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class3"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class1"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class1"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class5"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class3"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class2"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class1"	"Region10"	"alpha"
"iDuy3lGqf9Cz"	"Class4"	"Region10"	"alpha"
"y1ln1F320cUl"	"Class4"	"Region9"	"papa"
"y1ln1F320cUl"	"Class4"	"Region9"	"papa"
"y1ln1F320cUl"	"Class4"	"Region9"	"papa"
"y1ln1F320cUl"	"Class2"	"Region9"	"papa"
"y1ln1F320cUl"	"Class3"	"Region9"	"papa"
"y1ln1F320cUl"	"Class3"	"Region9"	"papa"
"y1ln1F320cUl"	"Class5"	"Region9"	"papa"
"mRYY4sV8Rwdq"	"Class2"	"Region9"	"tango"
"mRYY4sV8Rwdq"	"Class1"	"Region9"	"tango"
"mRYY4sV8Rwdq"	"Class2"	"Region9"	"tango"
"LAIhrKV4o7Y9"	"Class2"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class4"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class4"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class4"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class1"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class2"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class4"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class4"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class3"	"Region2"	"papa"
"LAIhrKV4o7Y9"	"Class4"	"Region2"	"papa"
"7MUBieDhtVra"	"Class1"	"Region2"	"papa"
"sROWv6UZxpzV"	"Class5"	"Region6"	"alpha"
"sROWv6UZxpzV"	"Class2"	"Region6"	"alpha"
"sROWv6UZxpzV"	"Class5"	"Region6"	"alpha"
"trk3AaQhNJQu"	"Class4"	"Region2"	"tango"
"trk3AaQhNJQu"	"Class5"	"Region2"	"tango"
"trk3AaQhNJQu"	"Class3"	"Region2"	"tango"
"trk3AaQhNJQu"	"Class5"	"Region2"	"tango"
"X4DQyAWitP9V"	"Class5"	"Region2"	"tango"
"bif642VJhlRL"	"Class4"	"Region10"	"alpha"
"bif642VJhlRL"	"Class3"	"Region10"	"alpha"
"ZYlTDih3ZX8X"	"Class1"	"Region5"	"tango"
"ZYlTDih3ZX8X"	"Class1"	"Region5"	"tango"
"ZYlTDih3ZX8X"	"Class5"	"Region5"	"tango"
"ZYlTDih3ZX8X"	"Class1"	"Region5"	"tango"
"ZYlTDih3ZX8X"	"Class4"	"Region5"	"tango"
"ZYlTDih3ZX8X"	"Class5"	"Region5"	"tango"
"ZYlTDih3ZX8X"	"Class2"	"Region5"	"tango"
"SeOVPQQMJhJx"	"Class4"	"Region8"	"tango"
"blFOlpZRLvN7"	"Class3"	"Region10"	"tango"
"blFOlpZRLvN7"	"Class1"	"Region10"	"tango"
"blFOlpZRLvN7"	"Class3"	"Region10"	"tango"
"blFOlpZRLvN7"	"Class4"	"Region10"	"tango"
"blFOlpZRLvN7"	"Class3"	"Region10"	"tango"
"0R5CafhdhaJu"	"Class1"	"Region10"	"papa"
"0R5CafhdhaJu"	"Class2"	"Region10"	"papa"
"0R5CafhdhaJu"	"Class3"	"Region10"	"papa"
"0R5CafhdhaJu"	"Class2"	"Region10"	"papa"
"pSnLSk1Mt3NK"	"Class1"	"Region8"	"papa"
"pSnLSk1Mt3NK"	"Class5"	"Region8"	"papa"
"pSnLSk1Mt3NK"	"Class3"	"Region8"	"papa"
"RUpQk9qhkok6"	"Class3"	"Region8"	"papa"
"RUpQk9qhkok6"	"Class2"	"Region8"	"papa"
"5Uq1Arhq8t3t"	"Class5"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class3"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class3"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class2"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class1"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"5Uq1Arhq8t3t"	"Class4"	"Region7"	"papa"
"lSXkhYgNZR12"	"Class3"	"Region5"	"papa"
"lSXkhYgNZR12"	"Class2"	"Region5"	"papa"
"lSXkhYgNZR12"	"Class3"	"Region5"	"papa"
"lSXkhYgNZR12"	"Class2"	"Region5"	"papa"
"lSXkhYgNZR12"	"Class4"	"Region5"	"papa"
"ydKyjcSaMVw1"	"Class2"	"Region1"	"papa"
"ydKyjcSaMVw1"	"Class3"	"Region1"	"papa"
"ydKyjcSaMVw1"	"Class1"	"Region1"	"papa"
"ydKyjcSaMVw1"	"Class1"	"Region1"	"papa"
"ydKyjcSaMVw1"	"Class5"	"Region1"	"papa"
"ydKyjcSaMVw1"	"Class1"	"Region1"	"papa"
"ydKyjcSaMVw1"	"Class5"	"Region1"	"papa"
"7dCInqbayXIB"	"Class4"	"Region6"	"tango"
"7dCInqbayXIB"	"Class4"	"Region6"	"tango"
"7dCInqbayXIB"	"Class5"	"Region6"	"tango"
"7dCInqbayXIB"	"Class5"	"Region6"	"tango"
"7dCInqbayXIB"	"Class5"	"Region6"	"tango"
"7dCInqbayXIB"	"Class5"	"Region6"	"tango"
"7dCInqbayXIB"	"Class4"	"Region6"	"tango"
"7dCInqbayXIB"	"Class4"	"Region6"	"tango"
"t1Nk0WLYhKBv"	"Class1"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class4"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class4"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class2"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class3"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class2"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class5"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class2"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class5"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class4"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class4"	"Region8"	"tango"
"t1Nk0WLYhKBv"	"Class4"	"Region8"	"tango"
"S0yVxe0F67LJ"	"Class3"	"Region8"	"tango"
"S0yVxe0F67LJ"	"Class4"	"Region8"	"tango"
"S0yVxe0F67LJ"	"Class4"	"Region8"	"tango"
"S0yVxe0F67LJ"	"Class3"	"Region8"	"tango"
"S0yVxe0F67LJ"	"Class1"	"Region8"	"tango"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"40sZCemKc14A"	"Class5"	"Region1"	"alpha"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"40sZCemKc14A"	"Class5"	"Region1"	"alpha"
"40sZCemKc14A"	"Class3"	"Region1"	"alpha"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"40sZCemKc14A"	"Class4"	"Region1"	"alpha"
"BY1RbEsjaqqZ"	"Class1"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class4"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class5"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class2"	"Region2"	"tango"
"BY1RbEsjaqqZ"	"Class4"	"Region2"	"tango"
"NkviygW7sEBz"	"Class3"	"Region8"	"papa"
"NkviygW7sEBz"	"Class1"	"Region8"	"papa"
"NkviygW7sEBz"	"Class3"	"Region8"	"papa"
"NkviygW7sEBz"	"Class1"	"Region8"	"papa"
"NkviygW7sEBz"	"Class2"	"Region8"	"papa"
"NkviygW7sEBz"	"Class3"	"Region8"	"papa"
"1SvFd66nQxuZ"	"Class4"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class4"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class5"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class4"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class4"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class4"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class3"	"Region1"	"tango"
"1SvFd66nQxuZ"	"Class4"	"Region1"	"tango"
"P9bp0MzgPkZe"	"Class5"	"Region2"	"papa"
"P9bp0MzgPkZe"	"Class4"	"Region2"	"papa"
"P9bp0MzgPkZe"	"Class3"	"Region2"	"papa"
"P9bp0MzgPkZe"	"Class4"	"Region2"	"papa"
"O2R0gsD6jzFN"	"Class4"	"Region9"	"papa"
"O2R0gsD6jzFN"	"Class3"	"Region9"	"papa"
"O2R0gsD6jzFN"	"Class4"	"Region9"	"papa"
"O2R0gsD6jzFN"	"Class2"	"Region9"	"papa"
"O2R0gsD6jzFN"	"Class4"	"Region9"	"papa"
"7els4fwvFcwf"	"Class4"	"Region8"	"papa"
"7els4fwvFcwf"	"Class5"	"Region8"	"papa"
"gNpg3OpA2hui"	"Class2"	"Region1"	"papa"
"gNpg3OpA2hui"	"Class2"	"Region1"	"papa"
"gNpg3OpA2hui"	"Class2"	"Region1"	"papa"
"gNpg3OpA2hui"	"Class1"	"Region1"	"papa"
"gNpg3OpA2hui"	"Class1"	"Region1"	"papa"
"gNpg3OpA2hui"	"Class2"	"Region1"	"papa"
"gNpg3OpA2hui"	"Class1"	"Region1"	"papa"
"XDLdVSUomiDo"	"Class1"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class5"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class3"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class2"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class5"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class1"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class4"	"Region1"	"tango"
"XDLdVSUomiDo"	"Class3"	"Region1"	"tango"
"2AOze7PW12Sl"	"Class1"	"Region2"	"tango"
"2AOze7PW12Sl"	"Class5"	"Region2"	"tango"
"2AOze7PW12Sl"	"Class1"	"Region2"	"tango"
"2AOze7PW12Sl"	"Class2"	"Region2"	"tango"
"jSVuubglG8tP"	"Class3"	"Region2"	"papa"
"jSVuubglG8tP"	"Class3"	"Region2"	"papa"
"jSVuubglG8tP"	"Class1"	"Region2"	"papa"
"jSVuubglG8tP"	"Class2"	"Region2"	"papa"
"jSVuubglG8tP"	"Class2"	"Region2"	"papa"
"jSVuubglG8tP"	"Class4"	"Region2"	"papa"
"jSVuubglG8tP"	"Class3"	"Region2"	"papa"
"jSVuubglG8tP"	"Class1"	"Region2"	"papa"
"jSVuubglG8tP"	"Class2"	"Region2"	"papa"
"jSVuubglG8tP"	"Class5"	"Region2"	"papa"
"gMboZ9a8IUpM"	"Class1"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class1"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class2"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class4"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class2"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class2"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class3"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class2"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class3"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class2"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class2"	"Region10"	"alpha"
"gMboZ9a8IUpM"	"Class1"	"Region10"	"alpha"
"905w4O494rK0"	"Class4"	"Region2"	"tango"
"905w4O494rK0"	"Class5"	"Region2"	"tango"
"905w4O494rK0"	"Class4"	"Region2"	"tango"
"905w4O494rK0"	"Class1"	"Region2"	"tango"
